snapshot_id,year_month,sku_id,category,subcategory,brand,opening_stock,incoming_qty,sold_qty,closing_stock,sell_through_rate,days_of_inventory,lead_time_days,is_stockout
INV-2023-08-MCO-OW-004,2023-08,MCO-OW-004,Apparel,Outerwear,MCC Basic,23,0,5,18,0.2174,108,18,0
INV-2023-08-MCO-OW-005,2023-08,MCO-OW-005,Apparel,Outerwear,MCC Standard,9,45,4,50,0.0741,375,18,0
INV-2023-08-MCO-OW-006,2023-08,MCO-OW-006,Apparel,Outerwear,MCC Standard,27,0,0,27,0.0,270,20,0
INV-2023-08-MCO-OW-007,2023-08,MCO-OW-007,Apparel,Outerwear,MCC Standard,66,0,2,64,0.0303,960,20,0
INV-2023-08-MCO-OW-008,2023-08,MCO-OW-008,Apparel,Outerwear,MCC Standard,10,76,3,83,0.0349,830,13,0
INV-2023-08-MCO-OW-009,2023-08,MCO-OW-009,Apparel,Outerwear,MCC Standard,29,0,6,23,0.2069,115,16,0
INV-2023-08-MCO-OW-010,2023-08,MCO-OW-010,Apparel,Outerwear,MCC Basic,10,42,2,50,0.0385,750,8,0
INV-2023-08-MCO-OW-011,2023-08,MCO-OW-011,Apparel,Outerwear,MCC Premium,24,0,0,24,0.0,240,14,0
INV-2023-08-MCO-OW-012,2023-08,MCO-OW-012,Apparel,Outerwear,MCC Standard,32,0,2,30,0.0625,450,19,0
INV-2023-08-MCO-OW-013,2023-08,MCO-OW-013,Apparel,Outerwear,MCC Standard,9,39,6,42,0.125,210,20,0
INV-2023-08-MCO-OW-014,2023-08,MCO-OW-014,Apparel,Outerwear,MCC Standard,22,0,3,19,0.1364,190,20,0
INV-2023-08-MCO-OW-015,2023-08,MCO-OW-015,Apparel,Outerwear,MCC Standard,45,0,6,39,0.1333,195,20,0
INV-2023-08-MCO-OW-016,2023-08,MCO-OW-016,Apparel,Outerwear,MCC Premium,59,0,7,52,0.1186,223,21,0
INV-2023-08-MCO-OW-017,2023-08,MCO-OW-017,Apparel,Outerwear,MCC Standard,14,0,2,12,0.1429,180,8,0
INV-2023-08-MCO-OW-018,2023-08,MCO-OW-018,Apparel,Outerwear,MCC Standard,41,0,2,39,0.0488,585,21,0
INV-2023-08-MCO-OW-019,2023-08,MCO-OW-019,Apparel,Outerwear,MCC Standard,24,0,4,20,0.1667,150,21,0
INV-2023-08-MCO-OW-020,2023-08,MCO-OW-020,Apparel,Outerwear,MCC Basic,37,0,4,33,0.1081,248,18,0
INV-2023-08-MCO-OW-021,2023-08,MCO-OW-021,Apparel,Outerwear,MCC Premium,27,0,4,23,0.1481,172,16,0
INV-2023-08-MCO-OW-022,2023-08,MCO-OW-022,Apparel,Outerwear,MCC Standard,10,40,3,47,0.06,470,21,0
INV-2023-08-MCO-OW-023,2023-08,MCO-OW-023,Apparel,Outerwear,MCC Standard,15,0,6,9,0.4,45,9,0
INV-2023-08-MCO-BG-001,2023-08,MCO-BG-001,Accessories,Bags,MCC Standard,350,43,0,393,0.0,999,9,0
INV-2023-08-MCO-BG-002,2023-08,MCO-BG-002,Accessories,Bags,MCC Premium,341,36,2,375,0.0053,999,18,0
INV-2023-08-MCO-BG-003,2023-08,MCO-BG-003,Accessories,Bags,MCC Basic,350,18,1,367,0.0027,999,12,0
INV-2023-08-MCO-BG-004,2023-08,MCO-BG-004,Accessories,Bags,MCC Premium,363,26,1,388,0.0026,999,8,0
INV-2023-08-MCO-BG-005,2023-08,MCO-BG-005,Accessories,Bags,MCC Standard,304,19,0,323,0.0,999,12,0
INV-2023-08-MCO-BG-006,2023-08,MCO-BG-006,Accessories,Bags,MCC Basic,289,34,0,323,0.0,999,9,0
INV-2023-08-MCO-BG-007,2023-08,MCO-BG-007,Accessories,Bags,MCC Premium,352,33,4,381,0.0104,999,20,0
INV-2023-08-MCO-BG-008,2023-08,MCO-BG-008,Accessories,Bags,MCC Premium,311,27,0,338,0.0,999,16,0
INV-2023-08-MCO-BG-009,2023-08,MCO-BG-009,Accessories,Bags,MCC Standard,353,17,0,370,0.0,999,7,0
INV-2023-08-MCO-BG-010,2023-08,MCO-BG-010,Accessories,Bags,MCC Premium,323,44,1,366,0.0027,999,7,0
INV-2023-08-MCO-BG-011,2023-08,MCO-BG-011,Accessories,Bags,MCC Basic,302,44,0,346,0.0,999,12,0
INV-2023-08-MCO-BG-012,2023-08,MCO-BG-012,Accessories,Bags,MCC Premium,327,46,0,373,0.0,999,15,0
INV-2023-08-MCO-BG-013,2023-08,MCO-BG-013,Accessories,Bags,MCC Basic,315,37,0,352,0.0,999,19,0
INV-2023-08-MCO-BG-014,2023-08,MCO-BG-014,Accessories,Bags,MCC Basic,363,33,2,394,0.0051,999,19,0
INV-2023-08-MCO-BG-015,2023-08,MCO-BG-015,Accessories,Bags,MCC Premium,357,20,0,377,0.0,999,16,0
INV-2023-08-MCO-BG-016,2023-08,MCO-BG-016,Accessories,Bags,MCC Standard,393,29,3,419,0.0071,999,14,0
INV-2023-08-MCO-BG-017,2023-08,MCO-BG-017,Accessories,Bags,MCC Basic,347,36,0,383,0.0,999,7,0
INV-2023-08-MCO-BG-018,2023-08,MCO-BG-018,Accessories,Bags,MCC Premium,354,26,0,380,0.0,999,8,0
INV-2023-08-MCO-BG-019,2023-08,MCO-BG-019,Accessories,Bags,MCC Standard,383,41,1,423,0.0024,999,7,0
INV-2023-08-MCO-BG-020,2023-08,MCO-BG-020,Accessories,Bags,MCC Premium,331,32,0,363,0.0,999,15,0
INV-2023-08-MCO-BG-021,2023-08,MCO-BG-021,Accessories,Bags,MCC Premium,378,16,0,394,0.0,999,14,0
INV-2023-08-MCO-BG-022,2023-08,MCO-BG-022,Accessories,Bags,MCC Premium,308,15,1,322,0.0031,999,21,0
INV-2023-08-MCO-BG-023,2023-08,MCO-BG-023,Accessories,Bags,MCC Premium,329,37,1,365,0.0027,999,18,0
INV-2023-08-MCO-BG-024,2023-08,MCO-BG-024,Accessories,Bags,MCC Basic,341,25,0,366,0.0,999,17,0
INV-2023-08-MCO-BG-025,2023-08,MCO-BG-025,Accessories,Bags,MCC Standard,366,19,0,385,0.0,999,17,0
INV-2023-08-MCO-BG-026,2023-08,MCO-BG-026,Accessories,Bags,MCC Standard,354,17,0,371,0.0,999,15,0
INV-2023-08-MCO-BG-027,2023-08,MCO-BG-027,Accessories,Bags,MCC Standard,361,33,0,394,0.0,999,21,0
INV-2023-08-MCO-BG-028,2023-08,MCO-BG-028,Accessories,Bags,MCC Premium,338,37,0,375,0.0,999,13,0
INV-2023-08-MCO-BG-029,2023-08,MCO-BG-029,Accessories,Bags,MCC Standard,306,18,0,324,0.0,999,16,0
INV-2023-08-MCO-BG-030,2023-08,MCO-BG-030,Accessories,Bags,MCC Premium,393,45,1,437,0.0023,999,17,0
INV-2023-08-MCO-BG-031,2023-08,MCO-BG-031,Accessories,Bags,MCC Standard,372,33,0,405,0.0,999,20,0
INV-2023-08-MCO-BG-032,2023-08,MCO-BG-032,Accessories,Bags,MCC Standard,327,24,0,351,0.0,999,12,0
INV-2023-08-MCO-BG-033,2023-08,MCO-BG-033,Accessories,Bags,MCC Standard,354,19,3,370,0.008,999,12,0
INV-2023-08-MCO-BG-034,2023-08,MCO-BG-034,Accessories,Bags,MCC Standard,363,39,0,402,0.0,999,12,0
INV-2023-08-MCO-BG-035,2023-08,MCO-BG-035,Accessories,Bags,MCC Standard,366,25,0,391,0.0,999,12,0
INV-2023-08-MCO-BG-036,2023-08,MCO-BG-036,Accessories,Bags,MCC Standard,294,37,0,331,0.0,999,15,0
INV-2023-08-MCO-BG-037,2023-08,MCO-BG-037,Accessories,Bags,MCC Standard,346,33,0,379,0.0,999,7,0
INV-2023-08-MCO-BG-038,2023-08,MCO-BG-038,Accessories,Bags,MCC Standard,322,40,1,361,0.0028,999,20,0
INV-2023-08-MCO-JW-001,2023-08,MCO-JW-001,Accessories,Jewelry,MCC Standard,26,0,10,16,0.3846,48,12,0
INV-2023-08-MCO-JW-002,2023-08,MCO-JW-002,Accessories,Jewelry,MCC Standard,19,0,0,19,0.0,190,13,0
INV-2023-08-MCO-JW-003,2023-08,MCO-JW-003,Accessories,Jewelry,MCC Basic,69,0,1,68,0.0145,999,14,0
INV-2023-08-MCO-JW-004,2023-08,MCO-JW-004,Accessories,Jewelry,MCC Standard,49,0,6,43,0.1224,215,12,0
INV-2023-08-MCO-JW-005,2023-08,MCO-JW-005,Accessories,Jewelry,MCC Premium,7,68,7,68,0.0933,291,20,0
INV-2023-08-MCO-JW-006,2023-08,MCO-JW-006,Accessories,Jewelry,MCC Standard,24,0,1,23,0.0417,690,16,0
INV-2023-08-MCO-JW-007,2023-08,MCO-JW-007,Accessories,Jewelry,MCC Premium,27,0,2,25,0.0741,375,20,0
INV-2023-08-MCO-JW-008,2023-08,MCO-JW-008,Accessories,Jewelry,MCC Premium,31,0,7,24,0.2258,103,12,0
INV-2023-08-MCO-JW-009,2023-08,MCO-JW-009,Accessories,Jewelry,MCC Basic,39,0,9,30,0.2308,100,13,0
INV-2023-08-MCO-JW-010,2023-08,MCO-JW-010,Accessories,Jewelry,MCC Standard,57,0,5,52,0.0877,312,8,0
INV-2023-08-MCO-JW-011,2023-08,MCO-JW-011,Accessories,Jewelry,MCC Standard,26,0,1,25,0.0385,750,11,0
INV-2023-08-MCO-JW-012,2023-08,MCO-JW-012,Accessories,Jewelry,MCC Standard,33,0,2,31,0.0606,465,14,0
INV-2023-08-MCO-JW-013,2023-08,MCO-JW-013,Accessories,Jewelry,MCC Standard,33,0,1,32,0.0303,960,21,0
INV-2023-08-MCO-JW-014,2023-08,MCO-JW-014,Accessories,Jewelry,MCC Standard,32,0,8,24,0.25,90,12,0
INV-2023-08-MCO-JW-015,2023-08,MCO-JW-015,Accessories,Jewelry,MCC Premium,22,0,2,20,0.0909,300,17,0
INV-2023-08-MCO-JW-016,2023-08,MCO-JW-016,Accessories,Jewelry,MCC Premium,31,0,1,30,0.0323,900,15,0
INV-2023-08-MCO-JW-017,2023-08,MCO-JW-017,Accessories,Jewelry,MCC Basic,31,0,4,27,0.129,202,14,0
INV-2023-08-MCO-JW-018,2023-08,MCO-JW-018,Accessories,Jewelry,MCC Basic,30,0,1,29,0.0333,870,19,0
INV-2023-08-MCO-JW-019,2023-08,MCO-JW-019,Accessories,Jewelry,MCC Standard,37,0,1,36,0.027,999,13,0
INV-2023-08-MCO-JW-020,2023-08,MCO-JW-020,Accessories,Jewelry,MCC Standard,50,0,4,46,0.08,345,11,0
INV-2023-08-MCO-JW-021,2023-08,MCO-JW-021,Accessories,Jewelry,MCC Standard,33,0,1,32,0.0303,960,20,0
INV-2023-08-MCO-JW-022,2023-08,MCO-JW-022,Accessories,Jewelry,MCC Basic,43,0,2,41,0.0465,615,13,0
INV-2023-08-MCO-JW-023,2023-08,MCO-JW-023,Accessories,Jewelry,MCC Premium,15,0,1,14,0.0667,420,18,0
INV-2023-08-MCO-JW-024,2023-08,MCO-JW-024,Accessories,Jewelry,MCC Standard,25,0,2,23,0.08,345,7,0
INV-2023-08-MCO-JW-025,2023-08,MCO-JW-025,Accessories,Jewelry,MCC Premium,25,0,3,22,0.12,220,8,0
INV-2023-08-MCO-JW-026,2023-08,MCO-JW-026,Accessories,Jewelry,MCC Standard,43,0,1,42,0.0233,999,8,0
INV-2023-08-MCO-JW-027,2023-08,MCO-JW-027,Accessories,Jewelry,MCC Standard,55,0,2,53,0.0364,795,15,0
INV-2023-08-MCO-JW-028,2023-08,MCO-JW-028,Accessories,Jewelry,MCC Standard,24,0,1,23,0.0417,690,10,0
INV-2023-08-MCO-BT-001,2023-08,MCO-BT-001,Accessories,Belts,MCC Standard,14,0,2,12,0.1429,180,9,0
INV-2023-08-MCO-BT-002,2023-08,MCO-BT-002,Accessories,Belts,MCC Basic,47,0,1,46,0.0213,999,21,0
INV-2023-08-MCO-BT-003,2023-08,MCO-BT-003,Accessories,Belts,MCC Standard,19,0,3,16,0.1579,160,15,0
INV-2023-08-MCO-BT-004,2023-08,MCO-BT-004,Accessories,Belts,MCC Standard,52,0,5,47,0.0962,282,13,0
INV-2023-08-MCO-BT-005,2023-08,MCO-BT-005,Accessories,Belts,MCC Standard,24,0,0,24,0.0,240,18,0
INV-2023-08-MCO-BT-006,2023-08,MCO-BT-006,Accessories,Belts,MCC Premium,24,0,3,21,0.125,210,13,0
INV-2023-08-MCO-BT-007,2023-08,MCO-BT-007,Accessories,Belts,MCC Basic,25,0,9,16,0.36,53,16,0
INV-2023-08-MCO-BT-008,2023-08,MCO-BT-008,Accessories,Belts,MCC Standard,76,0,1,75,0.0132,999,17,0
INV-2023-08-MCO-BT-009,2023-08,MCO-BT-009,Accessories,Belts,MCC Premium,28,0,3,25,0.1071,250,14,0
INV-2023-08-MCO-BT-010,2023-08,MCO-BT-010,Accessories,Belts,MCC Basic,45,0,1,44,0.0222,999,16,0
INV-2023-08-MCO-BT-011,2023-08,MCO-BT-011,Accessories,Belts,MCC Standard,46,0,3,43,0.0652,430,20,0
INV-2023-08-MCO-BT-012,2023-08,MCO-BT-012,Accessories,Belts,MCC Standard,59,0,2,57,0.0339,855,10,0
INV-2023-08-MCO-BT-013,2023-08,MCO-BT-013,Accessories,Belts,MCC Basic,13,0,3,10,0.2308,100,7,0
INV-2023-08-MCO-BT-014,2023-08,MCO-BT-014,Accessories,Belts,MCC Standard,19,0,1,18,0.0526,540,19,0
INV-2023-08-MCO-BT-015,2023-08,MCO-BT-015,Accessories,Belts,MCC Standard,31,0,2,29,0.0645,435,13,0
INV-2023-08-MCO-BT-016,2023-08,MCO-BT-016,Accessories,Belts,MCC Basic,56,0,3,53,0.0536,530,15,0
INV-2023-08-MCO-BT-017,2023-08,MCO-BT-017,Accessories,Belts,MCC Standard,14,0,1,13,0.0714,390,14,0
INV-2023-08-MCO-BT-018,2023-08,MCO-BT-018,Accessories,Belts,MCC Premium,10,39,4,45,0.0816,338,16,0
INV-2023-08-MCO-CS-001,2023-08,MCO-CS-001,Footwear,Casual Shoes,MCC Standard,22,0,0,22,0.0,220,21,0
INV-2023-08-MCO-CS-002,2023-08,MCO-CS-002,Footwear,Casual Shoes,MCC Standard,14,0,1,13,0.0714,390,12,0
INV-2023-08-MCO-CS-003,2023-08,MCO-CS-003,Footwear,Casual Shoes,MCC Basic,26,0,0,26,0.0,260,14,0
INV-2023-08-MCO-CS-004,2023-08,MCO-CS-004,Footwear,Casual Shoes,MCC Standard,31,0,3,28,0.0968,280,9,0
INV-2023-08-MCO-CS-005,2023-08,MCO-CS-005,Footwear,Casual Shoes,MCC Premium,40,0,4,36,0.1,270,7,0
INV-2023-08-MCO-CS-006,2023-08,MCO-CS-006,Footwear,Casual Shoes,MCC Standard,19,0,5,14,0.2632,84,19,0
INV-2023-08-MCO-CS-007,2023-08,MCO-CS-007,Footwear,Casual Shoes,MCC Standard,43,0,1,42,0.0233,999,21,0
INV-2023-08-MCO-CS-008,2023-08,MCO-CS-008,Footwear,Casual Shoes,MCC Premium,30,0,0,30,0.0,300,20,0
INV-2023-08-MCO-CS-009,2023-08,MCO-CS-009,Footwear,Casual Shoes,MCC Basic,16,0,0,16,0.0,160,7,0
INV-2023-08-MCO-CS-010,2023-08,MCO-CS-010,Footwear,Casual Shoes,MCC Standard,42,0,4,38,0.0952,285,7,0
INV-2023-08-MCO-CS-011,2023-08,MCO-CS-011,Footwear,Casual Shoes,MCC Standard,21,0,4,17,0.1905,128,8,0
INV-2023-08-MCO-CS-012,2023-08,MCO-CS-012,Footwear,Casual Shoes,MCC Premium,21,0,0,21,0.0,210,14,0
INV-2023-08-MCO-CS-013,2023-08,MCO-CS-013,Footwear,Casual Shoes,MCC Standard,45,0,2,43,0.0444,645,20,0
INV-2023-08-MCO-CS-014,2023-08,MCO-CS-014,Footwear,Casual Shoes,MCC Standard,24,0,2,22,0.0833,330,19,0
INV-2023-08-MCO-CS-015,2023-08,MCO-CS-015,Footwear,Casual Shoes,MCC Premium,36,0,4,32,0.1111,240,20,0
INV-2023-08-MCO-CS-016,2023-08,MCO-CS-016,Footwear,Casual Shoes,MCC Premium,37,0,3,34,0.0811,340,10,0
INV-2023-08-MCO-CS-017,2023-08,MCO-CS-017,Footwear,Casual Shoes,MCC Standard,42,0,2,40,0.0476,600,19,0
INV-2023-08-MCO-CS-018,2023-08,MCO-CS-018,Footwear,Casual Shoes,MCC Standard,32,0,1,31,0.0312,930,14,0
INV-2023-08-MCO-CS-019,2023-08,MCO-CS-019,Footwear,Casual Shoes,MCC Premium,23,0,4,19,0.1739,142,8,0
INV-2023-08-MCO-CS-020,2023-08,MCO-CS-020,Footwear,Casual Shoes,MCC Standard,53,0,4,49,0.0755,368,7,0
INV-2023-08-MCO-CS-021,2023-08,MCO-CS-021,Footwear,Casual Shoes,MCC Standard,43,0,2,41,0.0465,615,9,0
INV-2023-08-MCO-CS-022,2023-08,MCO-CS-022,Footwear,Casual Shoes,MCC Premium,31,0,6,25,0.1935,125,13,0
INV-2023-08-MCO-CS-023,2023-08,MCO-CS-023,Footwear,Casual Shoes,MCC Premium,42,0,1,41,0.0238,999,8,0
INV-2023-08-MCO-CS-024,2023-08,MCO-CS-024,Footwear,Casual Shoes,MCC Standard,20,0,2,18,0.1,270,18,0
INV-2023-08-MCO-CS-025,2023-08,MCO-CS-025,Footwear,Casual Shoes,MCC Standard,28,0,1,27,0.0357,810,21,0
INV-2023-08-MCO-CS-026,2023-08,MCO-CS-026,Footwear,Casual Shoes,MCC Standard,39,0,0,39,0.0,390,11,0
INV-2023-08-MCO-CS-027,2023-08,MCO-CS-027,Footwear,Casual Shoes,MCC Standard,17,0,2,15,0.1176,225,19,0
INV-2023-08-MCO-CS-028,2023-08,MCO-CS-028,Footwear,Casual Shoes,MCC Standard,38,0,2,36,0.0526,540,13,0
INV-2023-08-MCO-FS-001,2023-08,MCO-FS-001,Footwear,Formal Shoes,MCC Premium,38,0,2,36,0.0526,540,8,0
INV-2023-08-MCO-FS-002,2023-08,MCO-FS-002,Footwear,Formal Shoes,MCC Basic,44,0,0,44,0.0,440,14,0
INV-2023-08-MCO-FS-003,2023-08,MCO-FS-003,Footwear,Formal Shoes,MCC Standard,11,67,0,78,0.0,780,8,0
INV-2023-08-MCO-FS-004,2023-08,MCO-FS-004,Footwear,Formal Shoes,MCC Standard,48,0,2,46,0.0417,690,10,0
INV-2023-08-MCO-FS-005,2023-08,MCO-FS-005,Footwear,Formal Shoes,MCC Basic,40,0,1,39,0.025,999,7,0
INV-2023-08-MCO-FS-006,2023-08,MCO-FS-006,Footwear,Formal Shoes,MCC Basic,33,0,3,30,0.0909,300,12,0
INV-2023-08-MCO-FS-007,2023-08,MCO-FS-007,Footwear,Formal Shoes,MCC Premium,35,0,2,33,0.0571,495,20,0
INV-2023-08-MCO-FS-008,2023-08,MCO-FS-008,Footwear,Formal Shoes,MCC Standard,17,0,1,16,0.0588,480,12,0
INV-2023-08-MCO-FS-009,2023-08,MCO-FS-009,Footwear,Formal Shoes,MCC Standard,33,0,0,33,0.0,330,12,0
INV-2023-08-MCO-FS-010,2023-08,MCO-FS-010,Footwear,Formal Shoes,MCC Basic,21,0,0,21,0.0,210,18,0
INV-2023-08-MCO-FS-011,2023-08,MCO-FS-011,Footwear,Formal Shoes,MCC Premium,21,0,1,20,0.0476,600,11,0
INV-2023-08-MCO-FS-012,2023-08,MCO-FS-012,Footwear,Formal Shoes,MCC Standard,20,0,5,15,0.25,90,13,0
INV-2023-08-MCO-FS-013,2023-08,MCO-FS-013,Footwear,Formal Shoes,MCC Standard,53,0,2,51,0.0377,765,19,0
INV-2023-08-MCO-FS-014,2023-08,MCO-FS-014,Footwear,Formal Shoes,MCC Standard,45,0,7,38,0.1556,163,10,0
INV-2023-08-MCO-FS-015,2023-08,MCO-FS-015,Footwear,Formal Shoes,MCC Standard,27,0,4,23,0.1481,172,21,0
INV-2023-08-MCO-FS-016,2023-08,MCO-FS-016,Footwear,Formal Shoes,MCC Standard,22,0,0,22,0.0,220,14,0
INV-2023-08-MCO-FS-017,2023-08,MCO-FS-017,Footwear,Formal Shoes,MCC Premium,26,0,5,21,0.1923,126,20,0
INV-2023-08-MCO-FS-018,2023-08,MCO-FS-018,Footwear,Formal Shoes,MCC Premium,66,0,1,65,0.0152,999,12,0
INV-2023-09-MCO-SH-001,2023-09,MCO-SH-001,Apparel,Shirts,MCC Standard,0,75,75,0,1.0,0,8,1
INV-2023-09-MCO-SH-002,2023-09,MCO-SH-002,Apparel,Shirts,MCC Standard,0,65,65,0,1.0,0,9,1
INV-2023-09-MCO-SH-003,2023-09,MCO-SH-003,Apparel,Shirts,MCC Basic,0,72,72,0,1.0,0,18,1
INV-2023-09-MCO-SH-004,2023-09,MCO-SH-004,Apparel,Shirts,MCC Premium,0,64,64,0,1.0,0,17,1
INV-2023-09-MCO-SH-005,2023-09,MCO-SH-005,Apparel,Shirts,MCC Standard,0,34,34,0,1.0,0,18,1
INV-2023-09-MCO-SH-006,2023-09,MCO-SH-006,Apparel,Shirts,MCC Basic,0,84,67,17,0.7976,8,15,0
INV-2023-09-MCO-SH-007,2023-09,MCO-SH-007,Apparel,Shirts,MCC Premium,0,53,53,0,1.0,0,11,1
INV-2023-09-MCO-SH-008,2023-09,MCO-SH-008,Apparel,Shirts,MCC Basic,83,85,69,99,0.4107,43,20,0
INV-2023-09-MCO-SH-009,2023-09,MCO-SH-009,Apparel,Shirts,MCC Standard,0,53,53,0,1.0,0,7,1
INV-2023-09-MCO-SH-010,2023-09,MCO-SH-010,Apparel,Shirts,MCC Basic,46,52,44,54,0.449,37,17,0
INV-2023-09-MCO-SH-011,2023-09,MCO-SH-011,Apparel,Shirts,MCC Premium,52,66,50,68,0.4237,41,11,0
INV-2023-09-MCO-SH-012,2023-09,MCO-SH-012,Apparel,Shirts,MCC Premium,19,30,41,8,0.8367,6,19,0
INV-2023-09-MCO-SH-013,2023-09,MCO-SH-013,Apparel,Shirts,MCC Standard,12,28,31,9,0.775,9,27,0
INV-2023-09-MCO-SH-014,2023-09,MCO-SH-014,Apparel,Shirts,MCC Standard,77,0,41,36,0.5325,26,15,0
INV-2023-09-MCO-SH-015,2023-09,MCO-SH-015,Apparel,Shirts,MCC Premium,15,40,35,20,0.6364,17,14,0
INV-2023-09-MCO-SH-016,2023-09,MCO-SH-016,Apparel,Shirts,MCC Premium,58,46,37,67,0.3558,54,10,0
INV-2023-09-MCO-SH-017,2023-09,MCO-SH-017,Apparel,Shirts,MCC Standard,80,0,34,46,0.425,41,19,0
INV-2023-09-MCO-SH-018,2023-09,MCO-SH-018,Apparel,Shirts,MCC Standard,41,52,36,57,0.3871,48,7,0
INV-2023-09-MCO-SH-019,2023-09,MCO-SH-019,Apparel,Shirts,MCC Basic,68,0,31,37,0.4559,36,12,0
INV-2023-09-MCO-SH-020,2023-09,MCO-SH-020,Apparel,Shirts,MCC Standard,67,0,20,47,0.2985,70,15,0
INV-2023-09-MCO-SH-021,2023-09,MCO-SH-021,Apparel,Shirts,MCC Premium,16,0,8,8,0.5,30,21,0
INV-2023-09-MCO-SH-022,2023-09,MCO-SH-022,Apparel,Shirts,MCC Standard,24,0,11,13,0.4583,35,10,0
INV-2023-09-MCO-SH-023,2023-09,MCO-SH-023,Apparel,Shirts,MCC Basic,38,0,13,25,0.3421,58,18,0
INV-2023-09-MCO-SH-024,2023-09,MCO-SH-024,Apparel,Shirts,MCC Premium,14,82,12,84,0.125,210,17,0
INV-2023-09-MCO-SH-025,2023-09,MCO-SH-025,Apparel,Shirts,MCC Standard,53,0,4,49,0.0755,368,14,0
INV-2023-09-MCO-SH-026,2023-09,MCO-SH-026,Apparel,Shirts,MCC Standard,39,0,16,23,0.4103,43,10,0
INV-2023-09-MCO-SH-027,2023-09,MCO-SH-027,Apparel,Shirts,MCC Standard,9,37,14,32,0.3043,69,7,0
INV-2023-09-MCO-SH-028,2023-09,MCO-SH-028,Apparel,Shirts,MCC Premium,42,0,6,36,0.1429,180,17,0
INV-2023-09-MCO-SH-029,2023-09,MCO-SH-029,Apparel,Shirts,MCC Premium,29,0,10,19,0.3448,57,10,0
INV-2023-09-MCO-SH-030,2023-09,MCO-SH-030,Apparel,Shirts,MCC Premium,62,0,11,51,0.1774,139,14,0
INV-2023-09-MCO-SH-031,2023-09,MCO-SH-031,Apparel,Shirts,MCC Standard,28,0,12,16,0.4286,40,16,0
INV-2023-09-MCO-SH-032,2023-09,MCO-SH-032,Apparel,Shirts,MCC Standard,37,0,14,23,0.3784,49,11,0
INV-2023-09-MCO-SH-033,2023-09,MCO-SH-033,Apparel,Shirts,MCC Standard,47,0,12,35,0.2553,88,9,0
INV-2023-09-MCO-SH-034,2023-09,MCO-SH-034,Apparel,Shirts,MCC Premium,56,0,8,48,0.1429,180,9,0
INV-2023-09-MCO-SH-035,2023-09,MCO-SH-035,Apparel,Shirts,MCC Premium,11,59,10,60,0.1429,180,16,0
INV-2023-09-MCO-SH-036,2023-09,MCO-SH-036,Apparel,Shirts,MCC Premium,6,67,2,71,0.0274,999,15,0
INV-2023-09-MCO-SH-037,2023-09,MCO-SH-037,Apparel,Shirts,MCC Premium,12,0,3,9,0.25,90,7,0
INV-2023-09-MCO-SH-038,2023-09,MCO-SH-038,Apparel,Shirts,MCC Standard,41,0,7,34,0.1707,146,19,0
INV-2023-09-MCO-SH-039,2023-09,MCO-SH-039,Apparel,Shirts,MCC Standard,9,45,4,50,0.0741,375,16,0
INV-2023-09-MCO-SH-040,2023-09,MCO-SH-040,Apparel,Shirts,MCC Premium,39,0,7,32,0.1795,137,9,0
INV-2023-09-MCO-SH-041,2023-09,MCO-SH-041,Apparel,Shirts,MCC Basic,26,0,11,15,0.4231,41,13,0
INV-2023-09-MCO-SH-042,2023-09,MCO-SH-042,Apparel,Shirts,MCC Basic,21,0,8,13,0.381,49,18,0
INV-2023-09-MCO-SH-043,2023-09,MCO-SH-043,Apparel,Shirts,MCC Standard,58,0,7,51,0.1207,219,20,0
INV-2023-09-MCO-SH-044,2023-09,MCO-SH-044,Apparel,Shirts,MCC Premium,55,0,4,51,0.0727,382,18,0
INV-2023-09-MCO-SH-045,2023-09,MCO-SH-045,Apparel,Shirts,MCC Standard,27,0,8,19,0.2963,71,10,0
INV-2023-09-MCO-SH-046,2023-09,MCO-SH-046,Apparel,Shirts,MCC Standard,40,0,9,31,0.225,103,10,0
INV-2023-09-MCO-SH-047,2023-09,MCO-SH-047,Apparel,Shirts,MCC Basic,25,0,5,20,0.2,120,15,0
INV-2023-09-MCO-SH-048,2023-09,MCO-SH-048,Apparel,Shirts,MCC Standard,21,0,11,10,0.5238,27,12,0
INV-2023-09-MCO-SH-049,2023-09,MCO-SH-049,Apparel,Shirts,MCC Standard,26,0,7,19,0.2692,81,11,0
INV-2023-09-MCO-SH-050,2023-09,MCO-SH-050,Apparel,Shirts,MCC Standard,39,0,6,33,0.1538,165,13,0
INV-2023-09-MCO-SH-051,2023-09,MCO-SH-051,Apparel,Shirts,MCC Standard,81,0,14,67,0.1728,144,8,0
INV-2023-09-MCO-SH-052,2023-09,MCO-SH-052,Apparel,Shirts,MCC Premium,8,41,11,38,0.2245,104,14,0
INV-2023-09-MCO-SH-053,2023-09,MCO-SH-053,Apparel,Shirts,MCC Premium,78,0,5,73,0.0641,438,11,0
INV-2023-09-MCO-SH-054,2023-09,MCO-SH-054,Apparel,Shirts,MCC Standard,34,0,6,28,0.1765,140,18,0
INV-2023-09-MCO-SH-055,2023-09,MCO-SH-055,Apparel,Shirts,MCC Premium,53,0,5,48,0.0943,288,11,0
INV-2023-09-MCO-SH-056,2023-09,MCO-SH-056,Apparel,Shirts,MCC Basic,16,0,4,12,0.25,90,7,0
